grade,semester,category,version,executor,needUncompress,name,content
4,1,0,北师大版,段斌,1,北师大版小学数学四年级下册《测量活动》课件 ,http://www.goodkejian.com/down.asp?id=17114&sid=1
4,1,0,北师大版,段斌,1,北师大版小学数学四年级下册《邮票的张数》课件 ,http://www.goodkejian.com/down.asp?id=16606&sid=1
4,1,0,北师大版,段斌,1,北师大版小学数学四年级下册《包装》课件 ,http://www.goodkejian.com/down.asp?id=16605&sid=1
4,1,1,北师大版,段斌,1,北师大版四年级下学期数学教案 ,http://www.goodkejian.com/down.asp?id=53026&sid=1
4,1,1,北师大版,段斌,1,北师大版四年级下册数学教案 ,http://www.goodkejian.com/down.asp?id=5946&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级数学下册期末试卷1 ,http://www.goodkejian.com/down.asp?id=67218&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级数学下册期末试卷 ,http://www.goodkejian.com/down.asp?id=67217&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级数学下册 期末试卷 ,http://www.goodkejian.com/down.asp?id=66388&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级数学下册 期末测试卷 ,http://www.goodkejian.com/down.asp?id=66387&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册期末测试题 2 ,http://www.goodkejian.com/down.asp?id=56813&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册期末测试题 1 ,http://www.goodkejian.com/down.asp?id=56812&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册单元测试 ,http://www.goodkejian.com/down.asp?id=56810&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册月考试卷 ,http://www.goodkejian.com/down.asp?id=55062&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第五单元测试题 ,http://www.goodkejian.com/down.asp?id=54964&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第七单元测试题 ,http://www.goodkejian.com/down.asp?id=54963&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第六单元测试题 ,http://www.goodkejian.com/down.asp?id=54962&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第四单元测试题 ,http://www.goodkejian.com/down.asp?id=54864&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第三单元测试题 ,http://www.goodkejian.com/down.asp?id=54829&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第二单元检测试卷（三） ,http://www.goodkejian.com/down.asp?id=54643&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第二单元测试题 ,http://www.goodkejian.com/down.asp?id=54642&sid=1
4,1,2,北师大版,段斌,1,（北师大版）小学四年级数学下册第一单元测试题 ,http://www.goodkejian.com/down.asp?id=54621&sid=1
4,1,2,北师大版,段斌,1,（北师大版）四年级数学下册第一单元测试题 ,http://www.goodkejian.com/down.asp?id=54615&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级下册数学期末检测试卷（二） ,http://www.goodkejian.com/down.asp?id=33118&sid=1
4,1,2,北师大版,段斌,1,北师大版四年级下册数学期末检测试卷 ,http://www.goodkejian.com/down.asp?id=33117&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《周长的认识》PPT课件 ,http://www.goodkejian.com/down.asp?id=50819&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《在地图上辨认东、南、西、北》PPT课件 ,http://www.goodkejian.com/down.asp?id=50818&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《旋转与平移现象》PPT课件 ,http://www.goodkejian.com/down.asp?id=50817&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《旋转与平移 9》PPT课件 ,http://www.goodkejian.com/down.asp?id=50816&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《旋转与平移 8》PPT课件 ,http://www.goodkejian.com/down.asp?id=50815&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《旋转与平移 7》PPT课件 ,http://www.goodkejian.com/down.asp?id=50814&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《三位数除以一位数的估算》PPT课件 ,http://www.goodkejian.com/down.asp?id=50813&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识周长 9》PPT课件 ,http://www.goodkejian.com/down.asp?id=50812&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识周长 8》PPT课件 ,http://www.goodkejian.com/down.asp?id=50811&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识周长 7》PPT课件 ,http://www.goodkejian.com/down.asp?id=50810&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识周长 6》PPT课件 ,http://www.goodkejian.com/down.asp?id=50809&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识周长 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50808&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 10》PPT课件 ,http://www.goodkejian.com/down.asp?id=50807&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 9》PPT课件 ,http://www.goodkejian.com/down.asp?id=50806&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 8》PPT课件 ,http://www.goodkejian.com/down.asp?id=50805&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 7》PPT课件 ,http://www.goodkejian.com/down.asp?id=50804&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 6》PPT课件 ,http://www.goodkejian.com/down.asp?id=50803&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50802&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 4》flash课件 ,http://www.goodkejian.com/down.asp?id=50801&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 3》flash课件 ,http://www.goodkejian.com/down.asp?id=50800&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 2》flash课件 ,http://www.goodkejian.com/down.asp?id=50799&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识分数 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50798&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识东南西北 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50797&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《认识东南、西南、东北、西北》PPT课件 ,http://www.goodkejian.com/down.asp?id=50796&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《平移与旋转 3》PPT课件 ,http://www.goodkejian.com/down.asp?id=50795&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《平年和闰年》flash课件 ,http://www.goodkejian.com/down.asp?id=50794&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《年、月、日的来历》flash课件 ,http://www.goodkejian.com/down.asp?id=50793&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《年、月、日 8》PPT课件 ,http://www.goodkejian.com/down.asp?id=50792&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《年、月、日 7》PPT课件 ,http://www.goodkejian.com/down.asp?id=50791&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《年、月、日 6》flash课件 ,http://www.goodkejian.com/down.asp?id=50790&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《年、月、日 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50789&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《两位数除以一位数的估算 2》PPT课件 ,http://www.goodkejian.com/down.asp?id=50788&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《两位数除以一位数带余数的除法》PPT课件 ,http://www.goodkejian.com/down.asp?id=50787&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《克、千克的认识 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50786&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《解决问题 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50785&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《简单的同分母分数加减法 6》PPT课件 ,http://www.goodkejian.com/down.asp?id=50784&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《简单的同分母分数加减法 3》PPT课件 ,http://www.goodkejian.com/down.asp?id=50783&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《简单的同分母分数加减 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50782&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《简单的同分母分数加减 4》PPT课件 ,http://www.goodkejian.com/down.asp?id=50781&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《复习两位数除以一位数的除法》PPT课件 ,http://www.goodkejian.com/down.asp?id=50780&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《分数的初步认识 7》flash课件 ,http://www.goodkejian.com/down.asp?id=50779&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《东南西北 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50778&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形周长的计算 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50777&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形正方形周长的计算 2》PPT课件 ,http://www.goodkejian.com/down.asp?id=50776&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形和正方形周长的计算 4》PPT课件 ,http://www.goodkejian.com/down.asp?id=50775&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形、正方形周长的计算 6》PPT课件 ,http://www.goodkejian.com/down.asp?id=50774&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形、正方形周长的计算 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50773&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形、正方形周长的计算 1》PPT课件 ,http://www.goodkejian.com/down.asp?id=50772&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《长方形、正方形的周长计算 3》PPT课件 ,http://www.goodkejian.com/down.asp?id=50771&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《24时计时法 6》PPT课件 ,http://www.goodkejian.com/down.asp?id=50770&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《24时计时法 5》PPT课件 ,http://www.goodkejian.com/down.asp?id=50769&sid=1
3,0,0,西师大版,段斌,1,西师大版三年级数学上册《24时计时法 4》PPT课件 ,http://www.goodkejian.com/down.asp?id=50768&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《中间有0的数乘一位数》课件 ,http://www.goodkejian.com/down.asp?id=37525&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《中间有0的三位数乘一位数》课件 ,http://www.goodkejian.com/down.asp?id=37524&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《正方形和长方形的周长》flash课件 ,http://www.goodkejian.com/down.asp?id=37523&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《旋转与平移》课件 ,http://www.goodkejian.com/down.asp?id=37522&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《旋转与平移》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37521&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《旋转和平移》flash课件 ,http://www.goodkejian.com/down.asp?id=37520&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《位置与方向练习》flash课件 ,http://www.goodkejian.com/down.asp?id=37519&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《围篱笆》课件 ,http://www.goodkejian.com/down.asp?id=37518&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《三位数乘一位数的笔算》课件 ,http://www.goodkejian.com/down.asp?id=37517&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《三位数乘一位数》课件 ,http://www.goodkejian.com/down.asp?id=37516&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识周长》课件 ,http://www.goodkejian.com/down.asp?id=37515&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识周长》PPT课件 ,http://www.goodkejian.com/down.asp?id=37514&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识周长》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37513&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识周长》flash课件之二 ,http://www.goodkejian.com/down.asp?id=37512&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识周长》flash课件 ,http://www.goodkejian.com/down.asp?id=37511&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识千克和克》flash课件 ,http://www.goodkejian.com/down.asp?id=37510&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识分数》课件 ,http://www.goodkejian.com/down.asp?id=37509&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《认识东南西北》课件 ,http://www.goodkejian.com/down.asp?id=37508&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《千克的认识》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37507&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《千克的认识》flash课件 ,http://www.goodkejian.com/down.asp?id=37506&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移与旋转》PPT课件 ,http://www.goodkejian.com/down.asp?id=37505&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移与旋转》flash课件之二 ,http://www.goodkejian.com/down.asp?id=37504&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》课件 ,http://www.goodkejian.com/down.asp?id=37503&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=37502&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37501&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》flash课件之三 ,http://www.goodkejian.com/down.asp?id=37500&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》flash课件之四 ,http://www.goodkejian.com/down.asp?id=37499&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移和旋转》flash课件 ,http://www.goodkejian.com/down.asp?id=37498&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《平移》flash课件 ,http://www.goodkejian.com/down.asp?id=37497&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年月日》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37496&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年月日》flash课件 ,http://www.goodkejian.com/down.asp?id=37495&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年、月、日》课件 ,http://www.goodkejian.com/down.asp?id=37494&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年、月、日》PPT课件 ,http://www.goodkejian.com/down.asp?id=37493&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年、月、日》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37492&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年、月、日》flash课件之二 ,http://www.goodkejian.com/down.asp?id=37491&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《年、月、日》flash课件 ,http://www.goodkejian.com/down.asp?id=37490&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两位数除以一位数的估算》课件 ,http://www.goodkejian.com/down.asp?id=37489&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两位数除以一位数的估算》PPT课件 ,http://www.goodkejian.com/down.asp?id=37488&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两位数除以一位数》课件 ,http://www.goodkejian.com/down.asp?id=37487&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两位数除以一位数》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=37486&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两位数除以一位数》PPT课件 ,http://www.goodkejian.com/down.asp?id=37485&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《两、三位数乘一位数的估算》课件 ,http://www.goodkejian.com/down.asp?id=37484&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《克与千克的认识》课件 ,http://www.goodkejian.com/down.asp?id=37483&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《克的认识》flash课件 ,http://www.goodkejian.com/down.asp?id=37482&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《解决问题》课件 ,http://www.goodkejian.com/down.asp?id=37481&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的同分母分数加减法互动练习》flash课件 ,http://www.goodkejian.com/down.asp?id=37480&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的同分母分数加减法》课件 ,http://www.goodkejian.com/down.asp?id=37479&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的同分母分数加减法》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=37478&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的同分母分数加减法》PPT课件 ,http://www.goodkejian.com/down.asp?id=37477&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的分数加减法练习题》flash课件 ,http://www.goodkejian.com/down.asp?id=37476&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《简单的分数加减法例题》flash课件 ,http://www.goodkejian.com/down.asp?id=37475&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《计算周长》flash课件 ,http://www.goodkejian.com/down.asp?id=37474&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《估算》课件 ,http://www.goodkejian.com/down.asp?id=37473&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《各种秤的认识及应用》flash课件 ,http://www.goodkejian.com/down.asp?id=37472&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》课件 ,http://www.goodkejian.com/down.asp?id=37471&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=37470&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》PPT课件之二 ,http://www.goodkejian.com/down.asp?id=37469&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》PPT课件 ,http://www.goodkejian.com/down.asp?id=37468&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37467&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》flash课件之二 ,http://www.goodkejian.com/down.asp?id=37466&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《分数的初步认识》flash课件 ,http://www.goodkejian.com/down.asp?id=37465&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《方向与位置》课件 ,http://www.goodkejian.com/down.asp?id=37464&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《吨的认识练习》flash课件 ,http://www.goodkejian.com/down.asp?id=37463&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《吨的认识例题》flash课件 ,http://www.goodkejian.com/down.asp?id=37462&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《吨的认识》flash课件 ,http://www.goodkejian.com/down.asp?id=37461&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《东南西北》课件 ,http://www.goodkejian.com/down.asp?id=37460&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《东、南、西、北》PPT课件 ,http://www.goodkejian.com/down.asp?id=37459&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《东、南、西、北》flash课件 ,http://www.goodkejian.com/down.asp?id=37458&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形周长练习题》flash课件 ,http://www.goodkejian.com/down.asp?id=37457&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形周长的计算》课件 ,http://www.goodkejian.com/down.asp?id=37456&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形和正方形周长的计算》课件 ,http://www.goodkejian.com/down.asp?id=37455&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形和正方形的周长》flash课件 ,http://www.goodkejian.com/down.asp?id=37454&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形和正方形的认识》课件 ,http://www.goodkejian.com/down.asp?id=37453&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形的周长》课件 ,http://www.goodkejian.com/down.asp?id=37452&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形、正方形周长的计算》flash课件 ,http://www.goodkejian.com/down.asp?id=37451&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形、正方形的周长计算》课件 ,http://www.goodkejian.com/down.asp?id=37450&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形、正方形的周长计算》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=37449&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《长方形、正方形的周长计算》PPT课件 ,http://www.goodkejian.com/down.asp?id=37448&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《不确定现象》课件 ,http://www.goodkejian.com/down.asp?id=37447&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24小时计时法》flash课件 ,http://www.goodkejian.com/down.asp?id=37446&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24时计时法互动练习》flash课件 ,http://www.goodkejian.com/down.asp?id=37445&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24时计时法》课件 ,http://www.goodkejian.com/down.asp?id=37444&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24时计时法》PPT课件 ,http://www.goodkejian.com/down.asp?id=37443&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24时计时法》flash课件之一 ,http://www.goodkejian.com/down.asp?id=37442&sid=1
3,0,0,西师大版,段斌,1,西师大版数学三年级上册《24时计时法》flash课件 ,http://www.goodkejian.com/down.asp?id=37441&sid=1
3,0,0,西师大版,段斌,1,不确定现象课件（西师大版三年级数学上册课件） ,http://www.goodkejian.com/down.asp?id=18977&sid=1
3,0,1,西师大版,段斌,1,西师版数学三年级上册教案备课 ,http://www.goodkejian.com/down.asp?id=52678&sid=1
3,0,1,西师大版,段斌,1,西师版数学三年级上学期教案 ,http://www.goodkejian.com/down.asp?id=53019&sid=1
3,0,1,西师大版,段斌,1,西师大版小学三年级上册数学教案（非表格式） ,http://www.goodkejian.com/down.asp?id=27519&sid=1
3,0,2,西师大版,段斌,1,（西师大版）三年级数学上册第五单元测试题 ,http://www.goodkejian.com/down.asp?id=51856&sid=1
3,0,2,西师大版,段斌,1,（西师大版）三年级数学上册 第二单元测试题 ,http://www.goodkejian.com/down.asp?id=51855&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》课件 ,http://www.goodkejian.com/down.asp?id=33834&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=33833&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之二 ,http://www.goodkejian.com/down.asp?id=33832&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之三 ,http://www.goodkejian.com/down.asp?id=33831&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之四 ,http://www.goodkejian.com/down.asp?id=33830&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之五 ,http://www.goodkejian.com/down.asp?id=33829&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之六 ,http://www.goodkejian.com/down.asp?id=33828&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之七 ,http://www.goodkejian.com/down.asp?id=33827&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之八 ,http://www.goodkejian.com/down.asp?id=33826&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件之九 ,http://www.goodkejian.com/down.asp?id=33825&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》PPT课件 ,http://www.goodkejian.com/down.asp?id=33824&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》flash课件之一 ,http://www.goodkejian.com/down.asp?id=33823&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《轴对称图形》flash课件 ,http://www.goodkejian.com/down.asp?id=33822&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《一位小数的加减法》课件 ,http://www.goodkejian.com/down.asp?id=33821&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数加减法的简便运算》课件 ,http://www.goodkejian.com/down.asp?id=33820&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的性质》课件 ,http://www.goodkejian.com/down.asp?id=33819&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的认识》课件 ,http://www.goodkejian.com/down.asp?id=33818&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的加减法》课件 ,http://www.goodkejian.com/down.asp?id=33817&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的加法和减法》课件 ,http://www.goodkejian.com/down.asp?id=33816&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》课件 ,http://www.goodkejian.com/down.asp?id=33815&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之一 ,http://www.goodkejian.com/down.asp?id=33814&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之二 ,http://www.goodkejian.com/down.asp?id=33813&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之三 ,http://www.goodkejian.com/down.asp?id=33812&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之四 ,http://www.goodkejian.com/down.asp?id=33811&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之五 ,http://www.goodkejian.com/down.asp?id=33810&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之六 ,http://www.goodkejian.com/down.asp?id=33809&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之七 ,http://www.goodkejian.com/down.asp?id=33808&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之八 ,http://www.goodkejian.com/down.asp?id=33807&sid=1
3,1,0,西师大版,段斌,1,西师大版数学三年级下册《小数的初步认识》PPT课件之九 ,http://www.goodkejian.com/down.asp?id=33806&sid=1
