grade,semester,category,version,executor,chapter,section,name,content
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数口算乘法（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e1e2d9f2455b45f495ffdbdd3bb6626b/74fd08f11840cb776065dc5335513b33.1280.720.false/74fd08f11840cb776065dc5335513b33.1280.720-video.m3u8
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数笔算（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fff5fed2028b4f558b78de8bdf48ba37/5b7525c66728cddbc61bd6df88961d0c.1280.720.false/5b7525c66728cddbc61bd6df88961d0c.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数笔算（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a8d96c83f35e41d0a48f0bddcfa618a7/d3b2bdac15297edfb33237ec2af5383f.1280.720.false/d3b2bdac15297edfb33237ec2af5383f.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数笔算（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e7e9e4a777664f7caa6ff3c7b5efc7cd/e8930009a0961eda344b7da77e898b25.1280.720.false/e8930009a0961eda344b7da77e898b25.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数笔算（第4课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/bc03d57169ac4262a7be3068cea6f18f/39b9377e6ce703f158cc263450e4e55c.1280.720.false/39b9377e6ce703f158cc263450e4e55c.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,多位数乘一位数笔算（第5课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7bb288fa648b4d1f9fcc402416e03d83/bad16bc443183b533e63edea53f36758.1280.720.false/bad16bc443183b533e63edea53f36758.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,解决问题（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/215c671fca3e4d43952047a980928e1a/628a741a26a9ca4d14f34f33a1984a6b.1280.720.false/628a741a26a9ca4d14f34f33a1984a6b.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,解决问题（第2课时）  ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4d1e76d9192843a598765f126a6a395a/6e161c386ffbf263810995fe6ec3c952.1280.720.false/6e161c386ffbf263810995fe6ec3c952.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,解决问题（第3课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ba82966b0ba04eeab382a28d5fda8462/2e823b6cda21c231e3188245efec5a96.1280.720.false/2e823b6cda21c231e3188245efec5a96.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,整理与复习（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/92db54d229cc42ef81729493f80f0907/be9f6f4d08fe906328dcf73b9d0b2c6d.1280.720.false/be9f6f4d08fe906328dcf73b9d0b2c6d.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,整理与复习（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/245619bdf8be4a1bb11348d1bbe3bcd6/db589001dc8201a64ec6c519028d8a54.1280.720.false/db589001dc8201a64ec6c519028d8a54.1280.720.m3u8
三年级,上册,5,人教版,段斌,5,-1,数字编码,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/047e986c7ee141049f6a73c72d718689/2f956ceb8d83ac0792e371c5269b839d.1280.720.false/2f956ceb8d83ac0792e371c5269b839d.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,四边形的认识       ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/94ac0d7e92d74cb599e90b5c00b2a198/19891a18434bce37e56de58c2669a5b8.1280.720.false/19891a18434bce37e56de58c2669a5b8.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,长方形和正方形的认识      ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/11375f4c482c4ca08594b39eb4f2a9ec/dfa57ab4c560b4ec81c867c3b643d901.1280.720.false/dfa57ab4c560b4ec81c867c3b643d901.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,周长的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1551af93b3974c38b623477449779dc3/6fd1984cb97cb876d7122473eaaaf19e.1280.720.false/6fd1984cb97cb876d7122473eaaaf19e.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,长方形和正方形的周长 ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/42d7b72193de4b1c8ac41ba25ef4f8fa/be56006fa880925d08e79421254f9e8b.1280.720.false/be56006fa880925d08e79421254f9e8b.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,解决问题         ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/70a3aee9701345f3b4eb3b13043a40ed/7883c9527e01d170a8bf641fc10c96dd.1280.720.false/7883c9527e01d170a8bf641fc10c96dd.1280.720.m3u8
三年级,上册,5,人教版,段斌,6,-1,整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0796711a162a44999a56b41777ed2b3a/74f59e068d377e867b9b1c5c4803aa6e.1280.720.false/74f59e068d377e867b9b1c5c4803aa6e.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的初步认识（第1课时）             ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9e6fff16ae504214a945a892d7c27825/c5a38de4159d2146597f6926933dba9c.1280.720.false/c5a38de4159d2146597f6926933dba9c.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的初步认识（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e65f6865745b4cdb9f2588a43f175809/508b84f1d458ea35d82cc0fbbbec7332.1280.720.false/508b84f1d458ea35d82cc0fbbbec7332.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,比较分数的大小    ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7b313d3d06f84abb8095b0392e9fd5c8/6d44b7ce72f7080492c328cfd85a7139.1280.720.false/6d44b7ce72f7080492c328cfd85a7139.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的简单计算（第1课时） ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9a408836d874426bbfdc8c47f2487562/dc169ec494c38452245f73bb3912ddeb.1280.720.false/dc169ec494c38452245f73bb3912ddeb.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的简单计算（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/733f58c11f254137b6b3b49d206cdbbb/dbf411eeb63a5141c54907a55a1bd461.1280.720.false/dbf411eeb63a5141c54907a55a1bd461.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的简单应用（第1课时）  ,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/589e80a497e3471c9d3a54249a99782a/941ea0b540f87befe06d3116c2cdfada.1280.720.false/941ea0b540f87befe06d3116c2cdfada.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,分数的简单应用（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/96e52be6f1b3493fbcc622d9993b89bc/cfd18ad2f616c055e04dc5a78ba97a9b.1280.720.false/cfd18ad2f616c055e04dc5a78ba97a9b.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,整理与复习 （第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/56120a88f1ed4ecc80cd9c0ac4cf6b8c/d076e4e930adf0ad275105824ba60f8a.1280.720.false/d076e4e930adf0ad275105824ba60f8a.1280.720.m3u8
三年级,上册,5,人教版,段斌,7,-1,整理与复习 （第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/b7aa5e17c8ca44dfac945199020ed63d/388447d96f8806a224c1c72070eed23c.1280.720.false/388447d96f8806a224c1c72070eed23c.1280.720.m3u8
三年级,上册,5,人教版,段斌,8,-1,数学广角-集合（第1课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f1341794451a48448f06be2cb25ec996/f738ba2a7542a390674b9ef58a8737c5.1280.720.false/f738ba2a7542a390674b9ef58a8737c5.1280.720.m3u8
三年级,上册,5,人教版,段斌,8,-1,数学广角-集合（第2课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/24ef29abef734a4d93d67a302aeb082f/76d8636d821cfa8e411c4faa80156e82.1280.720.false/76d8636d821cfa8e411c4faa80156e82.1280.720.m3u8
三年级,下册,5,人教版,段斌,0,-1,认识东南西北四个方向（例1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7dfd8b44e2034a8fb0ac752381a8c2f5/40ce6a2b5f255c966fd2676aa77a10de.1280.720.false/40ce6a2b5f255c966fd2676aa77a10de.1280.720.m3u8
三年级,下册,5,人教版,段斌,0,-1,学习看平面图（例2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f72faf5a691d43918078775823724e88/0d5d60315866ea2816b3e69fc18bdce3.1280.720.false/0d5d60315866ea2816b3e69fc18bdce3.1280.720.m3u8
三年级,下册,5,人教版,段斌,0,-1,认识东北、西北、东南、西南四个方向（例3）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7136f9e958864a52b36c6eae97276a38/b027d6eab79e1e46cc476180bbb4c93d.1280.720.false/b027d6eab79e1e46cc476180bbb4c93d.1280.720.m3u8
三年级,下册,5,人教版,段斌,0,-1,解决问题（例4）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ba7597944d1242ffa17d6077ce53b4a7/aef98757263b331c39280b0c94359632.1280.720.false/aef98757263b331c39280b0c94359632.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,口算除法（例1、例2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/14835993ad4d466f985ed388cb15af85/55b52678879bf50de20a29f4a40df887.1280.720.false/55b52678879bf50de20a29f4a40df887.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,口算除法（例3）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3fb3bd3ed1ba4a0d8acfe9f05684e053/62ceb264e8b83f098c729de18e657bb3.1280.720.false/62ceb264e8b83f098c729de18e657bb3.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,口算除法（例4）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4cc84e0cdb71424ea28e1b327d824d08/0281dd81e88d106b6b1020333e2e1fe7.1280.720.false/0281dd81e88d106b6b1020333e2e1fe7.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,笔算除法（例1),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0a9ed8c77c9949699e51d9c8c9857997/749596ccc1992babb07ca0d85b3ada67.1280.720.false/749596ccc1992babb07ca0d85b3ada67.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,笔算除法（例2),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/48e45401308f4f218a8321066a1295ba/5a0ca95de9a1e3b81333b3ec0fadf667.1280.720.false/5a0ca95de9a1e3b81333b3ec0fadf667.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,笔算除法（例3、例4）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/6d5aa50b2f91404a9efac8d2acb305a0/16a08eb2ec3fe49f53ddbdc00967de48.1280.720.false/16a08eb2ec3fe49f53ddbdc00967de48.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,除法练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/41bd861d56104a868c5bd2be8d46d659/1ac17438983d6c91657c647bd28baea0.1280.720.false/1ac17438983d6c91657c647bd28baea0.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,笔算除法（例5、例6）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e48935242f014ba7b22e6296273efe7a/af7ab53be4b481b4b9ba48aaec78c35e.1280.720.false/af7ab53be4b481b4b9ba48aaec78c35e.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,笔算除法（例7）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2b2a12f9e96a481694d41b88cbd44b37/2d8ee7af60b4f2660d79efc26c91e5bf.1280.720.false/2d8ee7af60b4f2660d79efc26c91e5bf.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,除法练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/02f4c879acd0496880030b2449050c1c/631ac7a02b2ea729fbcc42cefff7ade5.1280.720.false/631ac7a02b2ea729fbcc42cefff7ade5.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,解决问题（例8）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/116a8f075f834aff8cff7bbf2e474daf/e5b20f567b4ff1f3b724652506554fc7.1280.720.false/e5b20f567b4ff1f3b724652506554fc7.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,除法练习（3）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/da3b56060dba4f3393ee4995be32da53/e3dc52057fcec5e6c7924b03bacfe7dc.1280.720.false/e3dc52057fcec5e6c7924b03bacfe7dc.1280.720.m3u8
三年级,下册,5,人教版,段斌,1,-1,除法单元复习整理,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/47c59e3c649749dcbccf006aa8d77938/5db51549f6d99e1d4c06bcd82054fddc.1280.720.false/5db51549f6d99e1d4c06bcd82054fddc.1280.720.m3u8
三年级,下册,5,人教版,段斌,2,-1,复式统计表（例1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/af35d7cfee534c6cb146c6a4aaa06747/513b64c5f0ad084d9c4e52ec1c770dcd.1280.720.false/513b64c5f0ad084d9c4e52ec1c770dcd.1280.720.m3u8
三年级,下册,5,人教版,段斌,2,-1,复式统计表练习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/26188f96392c4dda8c8c8e4b111ca2c1/d8ba2efa3b04bcf8c43456e533d56c16.1280.720.false/d8ba2efa3b04bcf8c43456e533d56c16.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,口算乘法（例1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5118a7efd6a14e11a9440ed0fc0648e1/a8026f0f7f03af35ddb6284d091815e2.1280.720.false/a8026f0f7f03af35ddb6284d091815e2.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,口算乘法（例2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/d1a27a40c7884b9f8b69451ead905b00/3493f111648ac9aec379933a63a4f772.1280.720.false/3493f111648ac9aec379933a63a4f772.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,笔算乘法（例1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/9d70b862092444c4872a722bd53f5ea7/8ee2fa96f3a5bc77f6c272317b0faf88.1280.720.false/8ee2fa96f3a5bc77f6c272317b0faf88.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,笔算乘法（例2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/6e211210cc0e4781a254946da10f28a3/4a3d12e72a6988bcd47304464ffa49da.1280.720.false/4a3d12e72a6988bcd47304464ffa49da.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,乘法练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1a0b4c45b5cb40c8bcc91a3ccd8a0058/f19a9d0df096ffb96736a0545d831a5d.1280.720.false/f19a9d0df096ffb96736a0545d831a5d.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,解决问题—连乘,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a4a5e0fa6f484d9599bef65d0dcd604f/a31d8c64f48440ebd2ba1003bdafce57.1280.720.false/a31d8c64f48440ebd2ba1003bdafce57.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,解决问题—连除,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e29ce0a1228c425099e881b634f6b499/4cab1913abb5e6a84c41278c9a07096b.1280.720.false/4cab1913abb5e6a84c41278c9a07096b.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,乘法练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2cc3d0ef470a4907a5d026aa97b5bced/9aa59d7bbbc164ae2747dcbd6a7ff225.1280.720.false/9aa59d7bbbc164ae2747dcbd6a7ff225.1280.720.m3u8
三年级,下册,5,人教版,段斌,3,-1,乘法单元复习整理,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4b58c9ee0f2f43e1828590d9f3021514/a0dd4d6373464479cfe6498192af09f3.1280.720.false/a0dd4d6373464479cfe6498192af09f3.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,认识面积,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e36e3b54ff024f5d847d20e0ad41e8b1/28d7a5261bbe3efcdb628b271e9dd52f.1280.720.false/28d7a5261bbe3efcdb628b271e9dd52f.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,认识面积单位（例1、2、3）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1e18591afaa54e399964e570f651ccf0/b176edbfd22c87bd352528ea645db81f.1280.720.false/b176edbfd22c87bd352528ea645db81f.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,长方形、正方形面积的计算（例4）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c83bf04d4a994eee9d0c1faa1f4550c7/ffecb59eb6d92ce619c1203964f3a072.1280.720.false/ffecb59eb6d92ce619c1203964f3a072.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,估计面积（例5）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/0cf8d858a112410eb7902864992ada60/a88c1394e463e068437c50a7b19fa356.1280.720.false/a88c1394e463e068437c50a7b19fa356.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,面积练习（1）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5df613d4a73a40519a644e5d433a425d/a4e8978500d99429c4e55fabfe3568f6.1280.720.false/a4e8978500d99429c4e55fabfe3568f6.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,面积单位间的进率（例6）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/c2284269faab4778b5681b4127a187ef/e42d056391c4a9cefe73c94582c2042b.1280.720.false/e42d056391c4a9cefe73c94582c2042b.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,解决问题—面积（例7）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5232dd04d46e420485d3f26874ff8ecf/91cf87c82626ae74cf6f6e30d0e4791e.1280.720.false/91cf87c82626ae74cf6f6e30d0e4791e.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,解决问题—铺地砖（例8）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4c96d2c767fb42a48c173814397bdeff/f9dd4ba035671a6bddfa3a8611943b4b.1280.720.false/f9dd4ba035671a6bddfa3a8611943b4b.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,面积练习（2）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/e2d26a91009a44478bebd96d0f86ca34/c4e352f35299a9ef3b5568b02cf5ca85.1280.720.false/c4e352f35299a9ef3b5568b02cf5ca85.1280.720.m3u8
三年级,下册,5,人教版,段斌,4,-1,面积单元复习整理,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fcfae6a020e245048ee1fe59221343c7/d30ad40a379a0ea9fce0fb87fd304d3b.1280.720.false/d30ad40a379a0ea9fce0fb87fd304d3b.1280.720.m3u8
三年级,下册,5,人教版,段斌,5,-1,认识年、月、日,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a7da618cdcce41f5aee41c124bbbddb0/151ffb3fb93ec89d08751f0d92d61a54.1280.720.false/151ffb3fb93ec89d08751f0d92d61a54.1280.720.m3u8
三年级,下册,5,人教版,段斌,5,-1,平年、闰年,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/8304adff3b7c40d783f4fb078042165d/f74c34ac8d959d4a9b01af8bc9431f6f.1280.720.false/f74c34ac8d959d4a9b01af8bc9431f6f.1280.720.m3u8
四年级,上册,5,北京版,段斌,0,0,大数的认识（第一课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/fab65517ff5442faa92ed95d2b6878b5/31c47a444050dc6b8c730e02e7249276.852.480.false/31c47a444050dc6b8c730e02e7249276.852.480.m3u8
四年级,上册,5,北京版,段斌,0,0,大数的认识（第二课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f4492adc09cc4fdeb6c11cda283c508b/ce1bf3b056ff2ed52551e1abbb4924ce.852.480.false/ce1bf3b056ff2ed52551e1abbb4924ce.852.480.m3u8
四年级,上册,5,北京版,段斌,0,1,大数的读写,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/89a2298ac070475a985460903e12519e/472e9469b99da2c11d5f742bbc58cdca.852.480.false/472e9469b99da2c11d5f742bbc58cdca.852.480.m3u8
四年级,上册,5,北京版,段斌,0,2,大数的大小比较,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a5a123dbf7274d59b943ee005f34771f/c35c088f27a80de8685e946c661439df.852.480.false/c35c088f27a80de8685e946c661439df.852.480.m3u8
四年级,上册,5,北京版,段斌,0,3,大数的改写(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/7e42a4252ee44502bfae7db9be5d498a/f294ae4496a0c96105e01dfaee0f2a5a.852.480.false/f294ae4496a0c96105e01dfaee0f2a5a.852.480.m3u8
四年级,上册,5,北京版,段斌,0,3,大数的改写(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a50cd39966f94596b288f8d2d2f73b06/6c8509a2801ae17cd7e833012d2abeec.852.480.false/6c8509a2801ae17cd7e833012d2abeec.852.480.m3u8
四年级,上册,5,北京版,段斌,0,3,大数的认识整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/5a8bf977b7b644fab40fb27435cb3975/01ba8f995fc8d45675d51eeb3fbf56b8.852.480.false/01ba8f995fc8d45675d51eeb3fbf56b8.852.480.m3u8
四年级,上册,5,北京版,段斌,0,4,1亿张纸有多高,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ce9682419d64452cb4966f452eb62c5e/62804b50fd9e7c49a10ebec4c5187f39.852.480.false/62804b50fd9e7c49a10ebec4c5187f39.852.480.m3u8
四年级,上册,5,北京版,段斌,1,0,三位数乘两位数（第一课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/4d6d2ac8e93849e883ada0f3f1440e18/f7eaabf5a00d62347b24a6b89fe553c8.852.480.false/f7eaabf5a00d62347b24a6b89fe553c8.852.480.m3u8
四年级,上册,5,北京版,段斌,1,0,三位数乘两位数（第二课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1459e9965d3f49a28dee74f8a13ffe8c/52d9e655481fcf0df9f21021913b0b9b.852.480.false/52d9e655481fcf0df9f21021913b0b9b.852.480.m3u8
四年级,上册,5,北京版,段斌,1,0,积的变化规律,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/75c0f2bb84284c2b8c8267fce615d10c/5b1a8e37b4fbe34c532a4c34622cbdf7.852.480.false/5b1a8e37b4fbe34c532a4c34622cbdf7.852.480.m3u8
四年级,上册,5,北京版,段斌,1,0,乘法的整理与复习,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/1374716f7f7f4a03ac532be5b96e4544/91123674949808c6c6b1bf7988671f6c.852.480.false/91123674949808c6c6b1bf7988671f6c.852.480.m3u8
四年级,上册,5,北京版,段斌,2,0,运算定律（第一课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/15f08652c69343f29a323209b4ab2702/ab8c8b2deb2dc320c6b3013c0e202ae6.852.480.false/ab8c8b2deb2dc320c6b3013c0e202ae6.852.480.m3u8
四年级,上册,5,北京版,段斌,2,0,运算定律（第二课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/703616d2702f460980c7d9e0660ac1b0/b39ed51ede2278cbeedcd42c4ecddc6c.852.480.false/b39ed51ede2278cbeedcd42c4ecddc6c.852.480.m3u8
四年级,上册,5,北京版,段斌,2,0,运算定律（第三课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/330de0c3497e4471a7d252524479ca6b/803b5d9c7436c12c8e274e04f1a5fe0c.852.480.false/803b5d9c7436c12c8e274e04f1a5fe0c.852.480.m3u8
四年级,上册,5,北京版,段斌,2,0,运算定律（第四课时）,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/689249bc59454c57abe62ca5d63c531e/720b243f4aed65db6da008fc99b08df3.852.480.false/720b243f4aed65db6da008fc99b08df3.852.480.m3u8
四年级,上册,5,北京版,段斌,3,0,线段、射线、直线的认识,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/be09ae1ca2164f5db74e1ab289e8b3f8/53ff66747bcece44f8a88bd1883501c1.852.480.false/53ff66747bcece44f8a88bd1883501c1.852.480.m3u8
四年级,上册,5,北京版,段斌,3,1,角的度量(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/51e8333a86cc408b84bcc893e502af6b/8777ae212e54be9e68f2a08d20ada8c9.852.480.false/8777ae212e54be9e68f2a08d20ada8c9.852.480.m3u8
四年级,上册,5,北京版,段斌,3,1,角的度量(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/40e7163f9cd446aaa28391789fbd5271/666e713384f912d7ed96a2cc7a283329.852.480.false/666e713384f912d7ed96a2cc7a283329.852.480.m3u8
四年级,上册,5,北京版,段斌,3,1,角的关系,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/ccf0d2f1a4604f95882a88d5c5d9b71e/718b43dcb6bd881a708954ca553ba7eb.852.480.false/718b43dcb6bd881a708954ca553ba7eb.852.480.m3u8
四年级,上册,5,北京版,段斌,3,1,画角,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2514a0a221e44b1aaa4705cd29f7fafe/48216bfba685d2f8b0e1613586c8c8bf.852.480.false/48216bfba685d2f8b0e1613586c8c8bf.852.480.m3u8
四年级,上册,5,北京版,段斌,4,0,方向与位置(第一课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/f007cd23f1bb4b3eb18515753605184a/cfe601cb712c6bbc9534cb15c5bffd28.852.480.false/cfe601cb712c6bbc9534cb15c5bffd28.852.480.m3u8
四年级,上册,5,北京版,段斌,4,0,方向与位置(第二课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/2b96cfad845e4acabab373e9d084936a/c08e41d771fb03e5a539463c3bd2d08b.852.480.false/c08e41d771fb03e5a539463c3bd2d08b.852.480.m3u8
四年级,上册,5,北京版,段斌,4,0,方向与位置(第三课时),https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3d3469edce5a4d62badf53209fc0e6d3/f779be21a9285250163ddbe6912ea4f9.852.480.false/f779be21a9285250163ddbe6912ea4f9.852.480.m3u8
四年级,上册,5,北京版,段斌,4,1,魔术纸圈,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/3ec1c70178c34aefa40f6a1258df2858/2e545e6b0dc58f4dcff6776d7878fc2a.852.480.false/2e545e6b0dc58f4dcff6776d7878fc2a.852.480.m3u8
四年级,上册,5,北京版,段斌,5,0,除数是整十数的口算除法,https://r1-ndr.ykt.cbern.com.cn/edu_product/65/video/a97907c823844c44b3ca9b541655f84d/67e2aaf93dd8106c839cee06f826209f.852.480.false/67e2aaf93dd8106c839cee06f826209f.852.480.m3u8
